Grid_ID,Ag/NonAg_m,agri_class
945177,1.000000000000000,1
120090,1.000000000000000,1
167251,0.948800000000000,1
291811,1.000000000000000,1
209053,1.000000000000000,1
158814,1.000000000000000,1
255411,0.740800000000000,1
795816,0.761600000000000,1
402602,1.000000000000000,1
555360,1.000000000000000,1
377704,1.000000000000000,1
347820,0.894400000000000,1
480808,0.692800000000000,1
377599,0.928000000000000,1
331617,1.000000000000000,1
760087,1.000000000000000,1
734387,1.000000000000000,1
939344,1.000000000000000,1
149716,1.000000000000000,1
970650,1.000000000000000,1
427595,0.998400000000000,1
746886,0.950400000000000,1
96064,0.691200000000000,1
837780,0.984000000000000,1
334668,1.000000000000000,1
374097,1.000000000000000,1
447567,1.000000000000000,1
502000,1.000000000000000,1
840796,1.000000000000000,1
658879,1.000000000000000,1
737267,1.000000000000000,1
548320,1.000000000000000,1
79860,1.000000000000000,1
578605,1.000000000000000,1
744852,1.000000000000000,1
98136,1.000000000000000,1
62865,1.000000000000000,1
276047,0.720000000000000,1
595087,0.963200000000000,1
774980,1.000000000000000,1
665374,0.766400000000000,1
149568,0.995200000000000,1
293220,0.550400000000000,1
283850,0.827200000000000,1
771576,0.998400000000000,1
964948,0.936000000000000,1
780216,0.995200000000000,1
342394,1.000000000000000,1
532336,1.000000000000000,1
155691,1.000000000000000,1
658675,1.000000000000000,1
222109,1.000000000000000,1
530702,1.000000000000000,1
165666,1.000000000000000,1
821883,1.000000000000000,1
892066,1.000000000000000,1
17442,1.000000000000000,1
187343,1.000000000000000,1
496358,1.000000000000000,1
11817,1.000000000000000,1
280532,1.000000000000000,1
825432,1.000000000000000,1
683547,1.000000000000000,1
533515,0.992000000000000,1
875036,0.729600000000000,1
876597,0.553600000000000,1
461492,0.998400000000000,1
650009,1.000000000000000,1
12948,1.000000000000000,1
780727,0.489600000000000,0
692998,0.956800000000000,1
573998,1.000000000000000,1
595846,0.953600000000000,1
371678,0.996800000000000,1
736967,1.000000000000000,1
792682,1.000000000000000,1
676722,1.000000000000000,1
961568,1.000000000000000,1
156571,1.000000000000000,1
292935,1.000000000000000,1
878263,1.000000000000000,1
276305,1.000000000000000,1
513844,0.982400000000000,1
977098,1.000000000000000,1
884476,1.000000000000000,1
597200,0.969600000000000,1
131109,0.108800000000000,0
428732,0.617600000000000,1
154946,1.000000000000000,1
730357,1.000000000000000,1
694293,1.000000000000000,1
633742,0.587200000000000,1
144903,0.793600000000000,1
223222,1.000000000000000,1
682645,1.000000000000000,1
512417,1.000000000000000,1
541037,1.000000000000000,1
243630,1.000000000000000,1
889985,1.000000000000000,1
27463,1.000000000000000,1
68443,1.000000000000000,1
388001,1.000000000000000,1
973576,1.000000000000000,1
139526,1.000000000000000,1
972643,1.000000000000000,1
882864,0.979200000000000,1
708746,0.852800000000000,1
285122,1.000000000000000,1
127476,1.000000000000000,1
771943,0.928000000000000,1
672202,0.683200000000000,1
359625,0.563200000000000,1
135726,0.947200000000000,1
599483,1.000000000000000,1
187901,1.000000000000000,1
442443,1.000000000000000,1
125070,1.000000000000000,1
318473,1.000000000000000,1
204528,1.000000000000000,1
718665,1.000000000000000,1
526383,1.000000000000000,1
542942,1.000000000000000,1
